mlbID,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,swings_competitive,contact,whiffs,batted_ball_events,attempts,ev50,fbld,gb,ev95plus,barrels,batter_run_value,competitive_runs,bolts,swords,WAR,max_hit_speed,max_distance,avg_bat_speed,hard_swing_rate,squared_up_per_bat_contact,squared_up_per_swing,blast_per_bat_contact,blast_per_swing,swing_length,whiff_per_swing,batted_ball_event_per_swing,avg_hit_angle,anglesweetspotpercent,avg_hit_speed,avg_distance,avg_hr_distance,ev95percent,sprint_speed,hp_to_1b,Age,age,#days,BA,OBP,SLG,OPS,brl_percent,brl_pa,percent_swings_competitive,bip,Name,Games,WAR_per_162,Season
681082,467,1849,1660,215,431,74,8,40,196,152,3,306,11,4,22,24,93,12,2174.0,1865.0,309.0,950.0,1330.0,292.1,271.7,256.6,426.0,59.0,-43.813672130112714,647.0,52.0,38.0,9.040000000000001,110.7,441.0,68.60954044828419,0.03173873045078193,0.3528150134048257,0.3026678932842686,0.09705093833780158,0.08325666973321062,7.102254954676173,0.14213431462741485,0.43698252069917193,13.553473684210525,35.68610526315789,87.4656842105263,163.94526315789474,390.85,31.190526315789473,28.895187969924816,4.192406015037594,27,27.0,412.3333333333333,0.2596385542168675,0.32195121951219513,0.386144578313253,0.7080957978254481,0.06210526315789474,0.0319091400757166,1.1757706868577609,950.0,Bryson Stott,467,3.1359314775160603,TOTAL
681146,155,503,432,46,98,15,0,11,51,52,2,116,8,1,10,13,0,2,567.0,473.0,94.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.819414025370717,173.0,0.0,16.0,-0.41999999999999993,,,68.13972615670824,0.052910052910052845,0.36152219873150104,0.30158730158730157,0.09090909090909084,0.07583774250440914,7.214887724654321,0.1657848324514991,0.4144620811287478,,,,,,,,,29,29.0,465.6666666666667,0.22685185185185186,0.3147410358565737,0.33796296296296297,0.6527039988195367,0.0,0.0,1.1272365805168987,235.0,Jonah Bride,155,-0.4389677419354838,TOTAL
681297,273,1005,894,128,193,40,3,40,113,92,3,325,15,0,4,15,24,4,1557.0,1109.0,448.0,520.0,529.0,203.39999999999998,191.8,170.4,243.0,73.0,-22.72411934875428,308.0,1.0,42.0,3.41,113.7,455.0,73.49915936791434,0.36351958895311487,0.3128944995491434,0.22286448298008985,0.16230838593327318,0.11560693641618494,7.059977854947976,0.287732819524727,0.33397559409120103,13.30060606060606,32.13818181818182,90.65030303030304,178.24848484848485,407.4,46.06242424242424,27.899054820415877,4.267618147448015,25,25.0,443.0,0.21588366890380314,0.29850746268656714,0.4015659955257271,0.7000734582122943,0.14038461538461539,0.07263681592039802,1.5492537313432835,520.0,Colton Cowser,273,2.0235164835164836,TOTAL
681351,306,1172,1084,122,250,31,2,53,128,71,0,342,12,2,3,23,4,5,1892.0,1307.0,585.0,619.0,612.0,202.9,190.7,171.0,285.0,77.0,-55.94403146014025,301.0,0.0,65.0,3.16,112.4,470.0,71.12993412359144,0.17547568710359407,0.3351185921958684,0.23150105708245244,0.15531752104055083,0.10729386892177588,7.451787027151163,0.3091966173361522,0.3271670190274841,16.26268656716418,38.423507462686565,90.64067164179104,183.0,406.1025641025641,46.58880597014925,27.726143790849676,4.51140522875817,25,25.0,427.3333333333333,0.23062730627306274,0.2846153846153846,0.4095940959409594,0.694209480556344,0.12439418416801293,0.06569965870307168,1.6143344709897611,619.0,Logan O\'Hoppe,306,1.6729411764705884,TOTAL
681393,133,531,489,74,120,26,1,17,54,33,0,154,5,0,4,5,11,5,966.0,693.0,273.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.715867522026855,164.0,9.0,39.0,0.95,,,69.63155081027563,0.07763975155279497,0.27128427128427124,0.19461697722567284,0.10966810966810958,0.07867494824016558,7.013971811692547,0.28260869565217384,0.3115942028985507,,,,,,,,,25,25.0,245.0,0.24539877300613497,0.2975517890772128,0.4069529652351738,0.7045047543123866,0.0,0.0,1.8192090395480225,301.0,Connor Norby,133,1.157142857142857,TOTAL
681460,136,449,414,41,96,21,1,13,46,27,0,117,1,5,2,10,9,0,788.0,596.0,192.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.959568080591715,134.0,8.0,8.0,-0.51,,,70.80344286702683,0.10406091370558371,0.32046979865771813,0.24238578680203043,0.1258389261744966,0.09517766497461921,7.065426383362944,0.2436548223350254,0.3426395939086294,,,,,,,,,24,24.0,258.0,0.2318840579710145,0.27927927927927926,0.38164251207729466,0.6609217913565739,0.0,0.0,1.755011135857461,270.0,Brooks Baldwin,136,-0.6074999999999999,TOTAL
681481,350,1278,1166,167,314,52,12,67,193,80,7,314,19,0,6,14,7,3,1815.0,1361.0,454.0,658.0,633.0,201.0,190.39999999999998,172.5,287.0,72.0,10.757810404641244,407.0,0.0,44.0,5.99,109.5,437.0,71.41539297341146,0.14655647382920106,0.3563556208670095,0.2672176308539944,0.15356355620867004,0.1151515151515151,7.4707356462,0.25013774104683195,0.362534435261708,18.115618661257606,37.32697768762678,90.92535496957403,184.6977687626775,388.9166666666667,45.77768762677485,27.580252764612954,4.397962085308056,27,27.0,418.6666666666667,0.2692967409948542,0.32494099134539733,0.5068610634648371,0.8318020548102344,0.1094224924012158,0.056338028169014086,1.42018779342723,658.0,Kerry Carpenter,350,2.7725142857142857,TOTAL
681508,58,133,113,16,15,1,0,2,11,14,0,28,4,1,1,2,2,0,179.0,148.0,31.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.85918390352533,32.0,0.0,7.0,-0.54,,,70.54790598185134,0.08379888268156424,0.3716216216216216,0.30726256983240224,0.10135135135135132,0.08379888268156424,6.469232681519553,0.17318435754189943,0.44134078212290495,,,,,,,,,29,29.0,249.0,0.13274336283185842,0.25,0.19469026548672566,0.44469026548672563,0.0,0.0,1.3458646616541354,79.0,Mickey Gasper,58,-1.5082758620689656,TOTAL
681546,264,877,758,117,158,25,4,33,92,97,1,302,18,0,4,4,19,4,912.0,600.0,312.0,247.0,306.0,100.0,91.8,83.6,122.0,34.0,-30.636006376383733,249.0,7.0,31.0,2.04,111.4,436.0,73.16599167766002,0.31140350877192985,0.23999999999999996,0.1578947368421052,0.11999999999999995,0.07894736842105259,7.786578293032895,0.34210526315789475,0.2708333333333333,15.7,38.2,87.9,175.0,394.0,39.9,28.9,4.24,28,28.0,424.3333333333333,0.20844327176781002,0.3112884834663626,0.38258575197889183,0.6938742354452545,0.13765182186234817,0.03876852907639681,1.039908779931585,247.0,James Outman,264,1.251818181818182,TOTAL
681584,66,202,179,22,31,11,0,6,17,16,0,63,5,0,2,2,1,1,111.0,69.0,42.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.45187301688794,56.0,0.0,1.0,-0.34,,,68.84168387198551,0.06306306306306302,0.3188405797101449,0.1981981981981982,0.144927536231884,0.09009009009009004,7.779089099324325,0.3783783783783783,0.3333333333333333,,,,,,,,,28,28.0,514.6666666666666,0.17318435754189945,0.25742574257425743,0.33519553072625696,0.5926212733005144,0.0,0.0,0.5495049504950495,37.0,David Villar,66,-0.8345454545454546,TOTAL
681624,292,1142,1054,144,266,51,2,42,137,58,0,260,17,2,10,17,15,9,1877.0,1477.0,400.0,683.0,751.0,199.6,183.5,171.0,288.0,70.0,-15.467856318890636,349.0,0.0,42.0,5.04,112.0,433.0,72.766628168891,0.24080980287693127,0.28842247799593773,0.2269579115610016,0.13270142180094788,0.10442194992008522,7.825838391226424,0.21310602024507191,0.3638785295684603,18.413177159590045,39.63718887262078,88.6,188.5519765739385,397.7142857142857,38.32518301610541,28.179627163781625,4.411944074567243,24,24.0,217.5,0.2523719165085389,0.2993854258121159,0.4240986717267552,0.7234840975388711,0.10248901903367497,0.06129597197898424,1.6436077057793346,683.0,Andy Pages,292,2.796164383561644,TOTAL
681715,87,294,256,40,68,12,1,10,45,31,0,77,3,0,4,6,1,1,457.0,307.0,150.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.928558694344986,84.0,1.0,15.0,0.9,,,73.356787484,0.3741794310722101,0.3517915309446254,0.2363238512035011,0.1856677524429967,0.12472647702406998,7.717227856,0.3282275711159737,0.3829321663019693,,,,,,,,,25,25.0,63.0,0.265625,0.3469387755102041,0.4375,0.784438775510204,0.0,0.0,1.554421768707483,175.0,Heriberto Hern\xc3\xa1ndez,87,1.6758620689655173,TOTAL
681807,255,693,610,76,145,29,1,28,97,61,4,183,15,1,4,20,8,1,1054.0,804.0,250.0,345.0,255.0,99.1,90.3,87.8,96.0,19.0,-9.146728367170674,204.0,0.0,26.0,0.9,108.5,424.0,70.53112172997264,0.08633776091081592,0.291044776119403,0.222011385199241,0.11567164179104472,0.088235294117647,7.82188627129981,0.23719165085388993,0.32732447817836813,19.6,36.9,88.3,183.0,390.0,37.6,26.2,4.77,29,29.0,424.3333333333333,0.23770491803278687,0.32028985507246377,0.4262295081967213,0.7465193632691851,0.05507246376811594,0.027417027417027416,1.520923520923521,345.0,David Fry,255,0.571764705882353,TOTAL
681962,55,126,114,13,15,3,0,1,7,5,0,30,1,4,2,5,2,0,166.0,127.0,39.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.253452287559549,51.0,0.0,4.0,-0.5599999999999999,,,68.35821542265353,0.01204819277108432,0.4094488188976378,0.3132530120481927,0.09448818897637795,0.07228915662650601,7.291607550939759,0.23493975903614453,0.4819277108433735,,,,,,,,,28,28.0,485.0,0.13157894736842105,0.1721311475409836,0.18421052631578946,0.35634167385677307,0.0,0.0,1.3174603174603174,80.0,Vinny Capra,55,-1.6494545454545453,TOTAL
681987,71,152,139,18,30,5,0,1,5,9,0,41,2,1,1,2,12,2,138.0,116.0,22.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4111339347394964,65.0,24.0,0.0,-0.44999999999999996,,,73.280985435,0.3115942028985508,0.2844827586206896,0.2391304347826087,0.1379310344827586,0.1159420289855072,7.286916884,0.1594202898550724,0.4347826086956521,,,,,,,,,28,28.0,475.5,0.2158273381294964,0.271523178807947,0.2733812949640288,0.5449044737719758,0.0,0.0,0.9078947368421053,60.0,Nate Eaton,71,-1.0267605633802817,TOTAL
682073,53,152,136,21,21,2,0,2,7,16,0,52,0,0,0,0,2,0,82.0,55.0,27.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.447586250593483,61.0,0.0,3.0,-1.08,,,70.53487402838182,0.12195121951219508,0.3818181818181818,0.2560975609756097,0.14545454545454545,0.09756097560975605,6.786626829536584,0.32926829268292684,0.4146341463414634,,,,,,,,,28,28.0,637.5,0.15441176470588236,0.24342105263157895,0.21323529411764705,0.456656346749226,0.0,0.0,0.5394736842105263,34.0,David Hensley,53,-3.301132075471698,TOTAL
682177,209,653,582,66,121,29,3,17,64,63,1,190,3,1,4,5,12,5,1056.0,755.0,301.0,362.0,264.0,100.0,95.5,83.6,110.0,30.0,-28.570161879385743,214.0,0.0,33.0,2.5700000000000003,111.2,408.0,70.8571995320702,0.09848484848484847,0.3258278145695364,0.23295454545454536,0.12450331125827811,0.08901515151515148,7.002799052625,0.28503787878787873,0.3428030303030303,10.9,32.6,88.9,160.0,387.0,41.7,27.9,4.31,28,28.0,233.5,0.20790378006872853,0.28680981595092025,0.3556701030927835,0.6424799190437038,0.08287292817679558,0.045941807044410414,1.6171516079632466,362.0,Daniel Schneemann,209,1.9920574162679427,TOTAL
682183,8,18,17,1,2,0,0,0,1,0,0,6,0,0,1,0,1,0,42.0,36.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0829305568179937,0.0,0.0,1.0,-0.37,,,66.904472857,0.0,0.1944444444444444,0.1666666666666666,0.0555555555555555,0.0476190476190476,6.130694762,0.1428571428571428,0.2619047619047619,,,,,,,,,29,,168.0,0.11764705882352941,0.1111111111111111,0.11764705882352941,0.22875816993464052,0.0,0.0,2.3333333333333335,11.0,Drew Avans,8,-7.4925,TOTAL
682515,11,38,31,4,6,1,0,1,3,5,0,11,1,1,0,2,0,0,59.0,40.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8432240842235983,0.0,0.0,1.0,-0.02,,,70.745441864,0.0847457627118644,0.325,0.2203389830508474,0.15,0.1016949152542373,7.090891525,0.3220338983050847,0.3220338983050847,,,,,,,,,27,,792.0,0.1935483870967742,0.32432432432432434,0.3225806451612903,0.6469049694856146,0.0,0.0,1.5526315789473684,19.0,Logan Porter,11,-0.29454545454545455,TOTAL
682617,41,126,115,14,25,8,1,0,3,11,0,45,0,0,0,1,1,1,180.0,122.0,58.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9986464845379075,41.0,0.0,7.0,-0.29,,,73.38128112429509,0.37222222222222223,0.31147540983606553,0.2111111111111111,0.1721311475409836,0.11666666666666664,7.181115776188888,0.32222222222222224,0.3388888888888889,,,,,,,,,22,22.0,613.5,0.21739130434782608,0.2857142857142857,0.30434782608695654,0.5900621118012422,0.0,0.0,1.4285714285714286,61.0,Marco Luciano,41,-1.1458536585365853,TOTAL
682622,191,729,685,85,173,33,2,21,84,34,0,187,7,0,3,9,25,8,1196.0,870.0,326.0,464.0,256.0,100.0,91.4,87.3,93.0,23.0,-17.268559706062845,271.0,13.0,23.0,0.42999999999999994,116.7,444.0,73.35187701680344,0.34615384615384615,0.32068965517241377,0.23327759197324405,0.15862068965517234,0.11538461538461539,7.407587200150502,0.2725752508361204,0.3879598662207358,12.7,32.0,88.5,157.0,406.0,36.3,29.0,4.36,23,23.0,426.3333333333333,0.25255474452554744,0.2935528120713306,0.39854014598540144,0.6920929580567321,0.04956896551724138,0.03155006858710562,1.6406035665294925,464.0,Noelvi Marte,191,0.3647120418848167,TOTAL
682626,312,1089,979,126,227,39,3,47,145,93,0,282,13,0,4,28,3,1,1246.0,875.0,371.0,464.0,497.0,203.0,189.9,172.3,217.0,50.0,-29.658690270548558,375.0,0.0,21.0,3.6799999999999997,114.8,467.0,73.89812738893256,0.4117174959871589,0.3474285714285714,0.24398073836276082,0.19085714285714278,0.13402889245585872,7.2669605738122,0.29775280898876405,0.3723916532905297,8.933003300330032,27.708250825082505,89.27194719471946,150.98679867986797,408.69444444444446,43.12541254125413,26.12957746478873,4.6105633802816905,23,23.0,420.0,0.23186925434116445,0.30578512396694213,0.4218590398365679,0.72764416380351,0.10775862068965517,0.04591368227731864,1.1441689623507805,464.0,Francisco Alvarez,312,1.9107692307692306,TOTAL
682634,10,12,11,2,4,0,0,0,1,1,0,4,0,0,0,0,1,0,19.0,12.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1332291670638625,0.0,0.0,0.0,0.07,,,73.242627368,0.2631578947368421,0.3333333333333333,0.2105263157894736,0.25,0.1578947368421052,7.985899474,0.3684210526315789,0.3684210526315789,,,,,,,,,22,,63.0,0.36363636363636365,0.4166666666666667,0.36363636363636365,0.7803030303030303,0.0,0.0,1.5833333333333333,7.0,Kevin Alc\xc3\xa1ntara,10,1.1340000000000001,TOTAL
682641,178,593,550,64,127,27,2,15,61,36,1,84,3,2,2,13,7,0,809.0,684.0,125.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.77614014945565,259.0,0.0,14.0,-0.71,,,71.97683902653802,0.2088998763906057,0.3333333333333333,0.28182941903584674,0.12426900584795318,0.10506798516687267,7.201147848106305,0.15451174289245975,0.45982694684796044,,,,,,,,,23,23.0,432.3333333333333,0.2309090909090909,0.2808798646362098,0.3690909090909091,0.6499707737271189,0.0,0.0,1.3642495784148398,372.0,Luis Matos,178,-0.6461797752808989,TOTAL
682653,40,146,139,15,35,8,1,4,14,7,0,25,0,0,0,2,1,1,254.0,204.0,50.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.089561682620751,63.0,0.0,2.0,0.01,,,69.208186142,0.0511811023622047,0.3039215686274509,0.2440944881889764,0.0931372549019607,0.0748031496062992,7.591366181,0.1968503937007874,0.405511811023622,,,,,,,,,23,23.0,63.0,0.2517985611510791,0.2876712328767123,0.41007194244604317,0.6977431753227554,0.0,0.0,1.7397260273972603,103.0,Warming Bernabel,40,0.0405,TOTAL
682657,184,657,601,73,136,30,2,14,56,38,0,145,6,6,6,10,11,3,1098.0,870.0,228.0,403.0,345.0,97.0,90.0,85.7,101.0,12.0,-36.09573999179517,247.0,0.0,10.0,-0.6799999999999999,107.4,394.0,69.88410756008277,0.09653916211293254,0.3103448275862069,0.2459016393442623,0.08620689655172407,0.06830601092896176,7.3654236065245895,0.2076502732240437,0.3670309653916211,18.4,32.2,87.1,166.0,373.0,29.3,27.7,4.37,23,23.0,239.0,0.22628951747088186,0.2764976958525346,0.3527454242928453,0.6292431201453799,0.02977667493796526,0.0182648401826484,1.6712328767123288,403.0,Angel Mart\xc3\xadnez,184,-0.598695652173913,TOTAL
682663,136,585,537,72,124,33,1,21,67,36,2,113,8,0,4,13,16,3,945.0,719.0,226.0,399.0,428.0,103.9,95.4,88.8,201.0,47.0,-21.178508166265964,227.0,0.0,19.0,-0.37,116.9,447.0,75.23016891,0.5544973544973546,0.3198887343532684,0.2433862433862433,0.21557719054242,0.164021164021164,7.505137651,0.2391534391534391,0.4222222222222222,8.3,31.100000000000005,90.8,153.0,410.0,47.0,26.7,4.78,23,23.0,63.0,0.2309124767225326,0.28717948717948716,0.4134078212290503,0.7005873084085374,0.11779448621553884,0.08034188034188035,1.6153846153846154,399.0,Agust\xc3\xadn Ram\xc3\xadrez,136,-0.440735294117647,TOTAL
682668,112,236,217,36,53,9,1,3,14,14,0,45,2,2,1,7,16,2,353.0,276.0,77.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.002477545680254,111.0,30.0,6.0,1.08,,,71.25100886714854,0.21813031161473087,0.33695652173913043,0.263456090651558,0.15217391304347824,0.11898016997167137,7.268465920807365,0.21813031161473084,0.4362606232294617,,,,,,,,,23,23.0,238.5,0.24423963133640553,0.2948717948717949,0.33640552995391704,0.631277324825712,0.0,0.0,1.4957627118644068,154.0,Luisangel Acu\xc3\xb1a,112,1.5621428571428573,TOTAL
682729,60,178,161,17,36,5,0,3,14,13,0,45,3,1,0,2,6,2,280.0,211.0,69.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.289793659058983,49.0,14.0,7.0,-0.21000000000000002,,,71.26854302515164,0.1928571428571428,0.27488151658767773,0.20714285714285713,0.09004739336492884,0.06785714285714282,6.774591821782143,0.24642857142857144,0.3678571428571429,,,,,,,,,23,23.0,290.0,0.2236024844720497,0.2937853107344633,0.3105590062111801,0.6043443169456434,0.0,0.0,1.5730337078651686,103.0,Jonatan Clase,60,-0.5670000000000001,TOTAL
682829,422,1830,1641,275,417,82,24,60,208,173,15,547,10,3,3,32,139,32,2554.0,1787.0,767.0,907.0,1098.0,308.1,285.7,265.6,495.0,118.0,-29.110587603688423,693.0,207.0,70.0,9.5,119.2,467.0,75.17037513933184,0.5215348472983555,0.3156127588136542,0.22083007047768202,0.1908226077224398,0.1335160532498042,7.281280677449883,0.30031323414252153,0.3551292090837901,7.75766262403528,33.33131201764057,91.34134509371555,152.6670341786108,409.5,45.056229327453146,29.743989071038254,4.228879781420765,23,23.0,426.0,0.25411334552102377,0.3284072249589491,0.44302254722730045,0.7714297721862495,0.13009922822491732,0.06448087431693988,1.3956284153005465,907.0,Elly De La Cruz,422,3.646919431279621,TOTAL
682848,75,261,238,32,50,11,2,3,15,22,0,63,0,0,1,3,0,1,399.0,316.0,83.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.229785920019555,83.0,0.0,6.0,-0.34,,,70.19545404297467,0.09774436090225559,0.3829113924050632,0.3032581453634085,0.11392405063291135,0.09022556390977442,7.186937229766918,0.20802005012531324,0.40100250626566414,,,,,,,,,25,25.0,484.5,0.21008403361344538,0.27586206896551724,0.31092436974789917,0.5867864387134164,0.0,0.0,1.528735632183908,160.0,Endy Rodr\xc3\xadguez,75,-0.7344,TOTAL
682868,36,120,111,14,22,6,0,3,13,7,0,26,0,0,1,3,0,2,181.0,130.0,51.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.1751773771893905,41.0,0.0,3.0,-0.1,,,71.70029435443075,0.20441988950276235,0.4,0.287292817679558,0.17692307692307693,0.12707182320441984,8.440099612834254,0.2817679558011049,0.43646408839779005,,,,,,,,,23,22.0,256.0,0.1981981981981982,0.24369747899159663,0.3333333333333333,0.5770308123249299,0.0,0.0,1.5083333333333333,79.0,Bryan Ramos,36,-0.45,TOTAL
682927,27,88,77,10,18,3,0,0,7,8,0,15,0,1,2,1,1,0,132.0,110.0,22.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.936562108849655,31.0,1.0,1.0,-1.19,,,71.825284773,0.2348484848484848,0.3090909090909091,0.2575757575757575,0.1636363636363636,0.1363636363636363,7.111953182,0.1666666666666666,0.4545454545454545,,,,,,,,,25,25.0,93.0,0.23376623376623376,0.2988505747126437,0.2727272727272727,0.5715778474399165,0.0,0.0,1.5,60.0,Ronny Simon,27,-7.14,TOTAL
682928,433,1851,1684,254,420,92,17,57,189,109,6,371,43,5,10,16,109,19,2561.0,1996.0,565.0,1004.0,1328.0,297.8,278.29999999999995,254.3,512.0,95.0,-52.296265234899764,653.0,21.0,68.0,10.2,112.7,429.0,72.15679713549599,0.23818820773135493,0.31513026052104204,0.2456071846934791,0.13727454909819636,0.10698945724326431,7.498386276560328,0.2206169465052714,0.39203436157750876,14.021314741035857,33.41135458167331,88.23934262948208,168.62250996015936,394.2280701754386,39.075996015936255,28.430271084337345,4.249871987951807,24,24.0,430.0,0.2494061757719715,0.30985915492957744,0.42577197149643703,0.7356311264260145,0.0946215139442231,0.051323608860075635,1.3835764451647758,1004.0,CJ Abrams,433,3.816166281755196,TOTAL
682985,408,1721,1549,222,411,80,11,72,225,151,6,485,11,0,9,25,13,3,2449.0,1739.0,710.0,776.0,1028.0,307.7,286.3,258.3,477.0,147.0,-23.251383151428932,565.0,1.0,13.0,9.45,115.1,471.0,75.24721583292755,0.5255206206614945,0.27832087406555484,0.1976316864026133,0.16503737780333524,0.11719069007758266,7.235710400263373,0.2899142507145774,0.31686402613311554,12.708762886597938,37.75914948453608,90.6944587628866,175.9007731958763,395.9166666666667,46.38788659793814,27.410505836575876,4.411381322957198,24,24.0,428.6666666666667,0.26533247256294384,0.33313953488372094,0.47062621045836023,0.8037657453420812,0.18943298969072164,0.08541545613015689,1.42300987797792,776.0,Riley Greene,408,3.752205882352941,TOTAL
682988,47,165,148,14,25,1,0,5,9,13,0,63,4,0,0,6,4,1,297.0,212.0,85.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.806524522197106,44.0,0.0,22.0,-1.3800000000000001,,,71.72338026239622,0.18855218855218855,0.2358490566037735,0.1683501683501683,0.13207547169811318,0.09427609427609424,7.2493062627272735,0.28619528619528617,0.27946127946127947,,,,,,,,,24,24.0,286.5,0.16891891891891891,0.2545454545454545,0.27702702702702703,0.5315724815724816,0.0,0.0,1.8,83.0,Tyler Locklear,47,-4.756595744680851,TOTAL
682998,473,2049,1784,355,461,85,42,80,244,206,6,421,31,10,18,16,126,20,2429.0,1890.0,539.0,975.0,1336.0,305.8,285.2,264.2,583.0,128.0,-22.64893708419795,783.0,282.0,33.0,14.41,115.8,474.0,74.03350341796931,0.39440098806093044,0.3317460317460317,0.25813091807328115,0.18095238095238095,0.1407986825854261,7.108318696472212,0.22190201729106618,0.4013997529847674,13.663692307692306,30.878871794871795,90.5276923076923,165.96307692307693,401.6625,44.392923076923076,29.830538922155686,4.099056886227545,24,24.0,417.3333333333333,0.2584080717488789,0.3423246689553703,0.4876681614349776,0.8299928303903479,0.13128205128205128,0.06246949731576379,1.1854563201561736,975.0,Corbin Carroll,473,4.935348837209302,TOTAL
683002,468,2014,1786,306,484,94,21,83,244,199,8,463,17,0,12,19,61,13,2706.0,2114.0,592.0,1065.0,1324.0,309.6,285.9,272.9,684.0,137.0,-23.49925802699856,753.0,38.0,45.0,20.46,113.9,462.0,75.7482770400946,0.5883222468588323,0.3240302743614002,0.2531411677753141,0.21428571428571425,0.16740576496674053,7.253466737669253,0.21877309682187723,0.3935698447893569,9.766291079812207,32.36422535211267,92.36159624413145,159.50140845070422,398.4698795180723,51.663755868544605,28.735045317220543,4.223051359516616,24,24.0,423.0,0.270996640537514,0.34756703078450846,0.486562150055991,0.8341291808404995,0.12863849765258217,0.06802383316782522,1.3435948361469712,1065.0,Gunnar Henderson,468,7.082307692307693,TOTAL
683011,493,1971,1792,229,401,86,15,54,200,147,2,502,13,6,12,30,75,20,2526.0,1959.0,567.0,941.0,1262.0,297.9,279.5,254.8,501.0,95.0,-82.37950700213189,687.0,1.0,47.0,8.280000000000001,110.5,442.0,70.81675263536958,0.1421219319081551,0.3236345074017356,0.2509897070467142,0.1214905564063297,0.09422011084718916,7.1546247275866985,0.2244655581947743,0.37252573238321446,10.902231668437832,33.960786397449525,88.48065887353879,159.04463336875665,383.74074074074076,39.16163655685441,28.445404120443744,4.352694136291601,24,24.0,413.3333333333333,0.22377232142857142,0.28564154786150714,0.37890625,0.6645477978615071,0.10095642933049948,0.04819888381532217,1.2815829528158296,941.0,Anthony Volpe,493,2.7208113590263694,TOTAL
683021,74,220,194,14,46,6,1,0,14,21,0,31,4,1,0,5,0,1,263.0,238.0,25.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.076721095849308,89.0,0.0,4.0,-0.17,,,64.77154318988656,0.015209125475285117,0.4285714285714285,0.38783269961977185,0.05882352941176466,0.05323193916349806,6.24279566523574,0.09505703422053226,0.49049429657794674,,,,,,,,,29,29.0,467.6666666666667,0.23711340206185566,0.3242009132420091,0.27835051546391754,0.6025514287059266,0.0,0.0,1.1954545454545455,129.0,Michael Stefanic,74,-0.37216216216216214,TOTAL
683083,90,170,143,27,34,3,0,4,14,20,0,35,0,6,1,2,17,3,258.0,201.0,57.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.462150757392457,69.0,26.0,7.0,1.41,,,68.17812989753234,0.050387596899224806,0.30845771144278605,0.24031007751937983,0.08955223880597012,0.06976744186046512,6.8214890698139525,0.22093023255813948,0.35271317829457366,,,,,,,,,24,24.0,245.0,0.23776223776223776,0.32926829268292684,0.34265734265734266,0.6719256353402695,0.0,0.0,1.5176470588235293,91.0,Nasim Nu\xc3\xb1ez,90,2.538,TOTAL
683090,31,70,69,9,16,2,1,4,9,0,0,24,1,0,0,3,0,0,108.0,71.0,37.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457156909274021,25.0,4.0,1.0,-0.48,,,73.392001759,0.3518518518518518,0.380281690140845,0.25,0.1830985915492957,0.1203703703703703,7.408992315,0.3425925925925926,0.3981481481481481,,,,,,,,,24,24.0,79.0,0.2318840579710145,0.24285714285714285,0.463768115942029,0.7066252587991718,0.0,0.0,1.542857142857143,43.0,Matthew Lugo,31,-2.5083870967741935,TOTAL
683146,287,992,899,109,210,28,2,31,100,78,1,259,5,2,4,17,10,0,1228.0,892.0,336.0,438.0,534.0,204.3,190.7,172.8,244.0,56.0,-28.196278626143656,364.0,0.0,27.0,2.75,115.6,455.0,74.70741690430268,0.4820846905537458,0.27466367713004486,0.19951140065146575,0.15358744394618834,0.11156351791530937,7.4744434524666135,0.2736156351791531,0.35667752442996736,6.006818181818182,32.67755681818182,90.38977272727273,147.74147727272728,403.6666666666667,46.22784090909091,27.13820224719101,4.395393258426966,25,25.0,465.0,0.2335928809788654,0.2971602434077079,0.37263626251390436,0.6697965059216122,0.1278538812785388,0.056451612903225805,1.2379032258064515,438.0,Brett Baty,287,1.5522648083623691,TOTAL
